# Fix print output for fix defprint
-6.05814417624087e-16 0.133537080035141 0.134418013213059 -0.274467636925394 469.148778958904 71063194.1348656
-0.000100000000000659 -0.0360278495945571 -0.0375147534577214 -0.392189375252656 469.101864081008 70960351.5221014
-0.000200000000000712 0.0189144106035206 0.0204051230986968 -0.370974352657054 469.054949203112 70990213.892858
-0.000300000000000643 -0.0113061155763641 -0.013278630055851 -0.403900146995936 469.008034325216 70968398.981001
-0.000400000000000575 0.0060369489634137 0.00729006808991192 -0.405855616260369 468.96111944732 70976557.427064
-0.000500000000000628 -0.00534921502583496 -0.00536490762595983 -0.426942137987413 468.914204569424 70966828.4940847
-0.000600000000000681 0.00210295792319831 0.00381879301857121 -0.435575842822372 468.867289691528 70968779.5137716
-0.000700000000000612 -0.00247975429061939 -0.00255423460881545 -0.45248193263093 468.820374813632 70963084.7676782
-0.000800000000000665 0.000977525705603626 0.00134685106199763 -0.463680425797253 468.773459935737 70962614.595104
-0.000900000000000597 -0.00168974226922387 -0.00215423015813419 -0.479452258436717 468.726545057841 70958022.1359309
-0.00100000000000065 0.000383421786775632 0.000909239769183228 -0.49136494811455 468.679630179945 70956232.2851316
-0.0011000000000007 -0.00120616894501755 -0.000111178726008295 -0.505863006575704 468.632715302049 70952564.3242607
-0.00120000000000063 0.000807210986721801 -0.000511205109404117 -0.519485081628979 468.585800424153 70950552.918994
-0.00130000000000057 -0.00126823710136902 -8.46036533431233e-05 -0.534042654989008 468.538885546257 70947446.7007274
-0.00140000000000062 -5.11404971224009e-05 5.45005052602423e-05 -0.547521620229376 468.491970668361 70945262.3701878
-0.00150000000000067 -0.00081531306346327 0.000372288952982246 -0.561005378472747 468.445055790465 70941812.1007464
-0.00160000000000072 0.000823596798183122 -0.000568431489752645 -0.574177005751075 468.398140912569 70939120.087778
-0.00170000000000066 -0.000637886522776953 1.00039126324677e-05 -0.588220759054674 468.351226034674 70936089.8071783
-0.00180000000000059 5.58713136900893e-05 -0.000414662800274012 -0.601439711286461 468.304311156778 70933730.5171243
-0.00190000000000064 -0.000538025903800628 -0.000289336063039956 -0.615196302595922 468.257396278882 70930875.9308257
-0.00200000000000069 0.000401139670996243 -0.00117151877513959 -0.629227483190657 468.210481400986 70928261.3006819
-0.00210000000000063 -0.00102025168398922 0.00133496488059036 -0.642160829023798 468.16356652309 70925635.5425888
-0.00220000000000056 0.000496918482233873 -0.00172346743343899 -0.656409199567806 468.116651645194 70922144.5466202
-0.00230000000000061 -0.000375943655451041 0.0017897766414443 -0.669997510803102 468.069736767298 70919876.2880212
-0.00240000000000066 0.000230313211419642 -0.00121318350828318 -0.684213760865567 468.022821889402 70916664.5308683
-0.00250000000000072 -0.000264864821850914 0.000677238398824804 -0.697114950198695 467.975907011506 70914610.3105483
-0.00260000000000065 0.000449300499345714 -0.00116025992655311 -0.711439918114666 467.928992133611 70911788.123116
-0.00270000000000058 -0.00104015155161671 0.00105035684560742 -0.724152156686182 467.882077255715 70909141.248758
-0.00280000000000063 -0.000494058797592204 -0.00144843706697508 -0.738813511761455 467.835162377819 70905635.7094843
-0.00290000000000068 0.000367442717840685 0.00045724026786731 -0.752177131279179 467.788247499923 70903447.920568
-0.00300000000000062 -0.00103572814678039 -0.000273921217063218 -0.766766057759155 467.741332622027 70899827.5525582
-0.00310000000000055 0.000726869680706602 0.000647600403837066 -0.779169381709685 467.694417744131 70898041.1056854
-0.0032000000000006 -0.000537729176309098 -0.000671574872808087 -0.792942668262281 467.647502866235 70894700.2161704
-0.00330000000000065 0.00118383525155268 0.000313911679213716 -0.806089607173813 467.600587988339 70892641.7393273
-0.00340000000000071 -0.00124135010731931 -0.000359730488662314 -0.820986839086685 467.553673110443 70888896.5749227
-0.00350000000000064 0.000522112325617569 -0.000418286542430648 -0.833907147155355 467.506758232548 70886700.9392844
-0.00360000000000057 -0.000920083972110136 -0.00129371966747036 -0.847937876950054 467.459843354652 70883698.2997476
-0.00370000000000062 -8.35591374642194e-05 0.00189372335415058 -0.860930447522872 467.412928476756 70881914.7239886
-0.00380000000000068 -0.000512182719108996 -0.00175237922194162 -0.876656521849724 467.36601359886 70878162.2960249
-0.00390000000000061 0.000605760723422124 -0.000167884882152192 -0.889008591017862 467.319098720964 70876022.0671999
-0.00400000000000066 -0.00115977676074249 0.000314329286181762 -0.902125992411727 467.272183843068 70872751.2813793
-0.00410000000000059 0.000462270970197183 -3.35016856368671e-05 -0.915733526920112 467.225268965172 70870658.6326276
-0.00420000000000065 0.00044212167843315 -0.000176467433704322 -0.92951787905374 467.178354087276 70867631.4436407
-0.0043000000000007 -0.000861407064599686 0.000577695838157754 -0.943571563497385 467.13143920938 70864950.5935905
-0.00440000000000063 0.00121899651603759 -0.000970921695860453 -0.956864410620379 467.084524331485 70862143.2286545
-0.00450000000000056 -0.00043212149371836 0.000492749741073824 -0.970666611104961 467.037609453589 70859224.7754249
-0.00460000000000061 0.000293392531390232 0.00101128191272371 -0.984601290863517 466.990694575693 70856559.8436181
-0.00470000000000067 0.000397560883200658 -0.000206433803128161 -0.998687881458045 466.943779697797 70853705.090989
-0.00480000000000072 0.00096610894554829 -0.00027553772519812 -1.01209443584419 466.896864819901 70851732.4383168
-0.00490000000000065 -0.00144697185402654 0.000730258045342171 -1.02579790433309 466.849949942005 70848414.0243721
