# Fix print output for fix defprint
1.51463859258467e-16 0.119362883484792 0.110223300651728 -0.28777685804821 93.8234030532109 568390.088983061
-9.99999999998598e-05 -0.119546993710626 -0.114072600522767 -0.442496021419722 93.8140207129056 567290.185031931
-0.000199999999999871 0.108593914986295 0.111230589451033 -0.319268175275818 93.8046383726003 568343.766655951
-0.000299999999999882 -0.0963193738309997 -0.0941760655158436 -0.460209018849549 93.7952560322949 567347.243510682
-0.000399999999999894 0.0908252643516988 0.0884263411048282 -0.368522436762216 93.7858736919896 568199.312059797
-0.000499999999999905 -0.0768622239526959 -0.0771971549178148 -0.475951033303749 93.7764913516843 567383.998023398
-0.000599999999999916 0.0602711998301607 0.077112740901127 -0.399118265182322 93.767109011379 568034.048115139
-0.000699999999999927 -0.0534628877015972 -0.0607211431743659 -0.484943864645486 93.7577266710737 567416.161166343
-0.000799999999999939 0.0371591503057832 0.0504818311527379 -0.438915407958043 93.7483443307683 567898.479835691
-0.000899999999999798 -0.0373276025520529 -0.0458019835179844 -0.508770602017563 93.738961990463 567485.875916442
-0.000999999999999961 0.0355017239223825 0.0365952854773225 -0.478457688325603 93.7295796501577 567810.008202901
-0.00109999999999982 -0.0317578074299912 -0.0262699331128161 -0.532606025300569 93.7201973098524 567484.120138095
-0.00119999999999998 0.0215381071918861 0.0217587652520023 -0.507748688279554 93.710814969547 567693.09680068
-0.00129999999999984 -0.0133238655963393 -0.0252759546572769 -0.544177364762883 93.7014326292417 567468.184928729
-0.00139999999999985 0.00264803675606083 0.0230586725399417 -0.546175903804657 93.6920502889364 567622.867372444
-0.00149999999999987 -0.0104232569669859 -0.00856116764726923 -0.576126492353364 93.6826679486311 567501.10772104
-0.00159999999999988 0.00123302959175856 0.00278713749995181 -0.576876026185238 93.6732856083258 567540.020716123
-0.00169999999999989 0.000858684206147582 -0.0132086678350052 -0.594595158231174 93.6639032680204 567457.419463412
-0.0017999999999999 -0.00866415654978191 0.00843272248007851 -0.600863298811537 93.6545209277151 567436.851527691
-0.00189999999999991 0.00422184476666279 -0.000979280950543698 -0.619326094784303 93.6451385874098 567448.584210327
-0.00199999999999992 0.00354730955011728 -0.0203093257582314 -0.64118815281358 93.6357562471045 567378.239900682
-0.00209999999999993 -0.00333586030516337 0.0195550944574564 -0.64930592574563 93.6263739067992 567427.898231874
-0.00219999999999979 -0.00623115184523582 -0.022062759716162 -0.676199821082144 93.6169915664939 567313.36491027
-0.00229999999999996 0.0219581894910029 0.00648428728612757 -0.669373967365096 93.6076092261885 567446.8337366
-0.00239999999999982 -0.0361909318341701 -0.00749327864263632 -0.704893058103845 93.5982268858832 567254.914420005
-0.00249999999999998 0.0190187969284154 0.0239170071277518 -0.690648085580765 93.5888445455779 567396.037033403
-0.00259999999999984 0.00403053393068182 -0.049295596294798 -0.733286314344825 93.5794622052726 567146.785142562
-0.00269999999999985 0.00697351488405896 0.0433415930876198 -0.716402172113727 93.5700798649672 567388.855740208
-0.00279999999999986 -0.0368416952744363 -0.0253527348246732 -0.763219836857673 93.5606975246619 567097.115542854
-0.00289999999999987 0.0495250628167998 0.0180120476242986 -0.738845105945901 93.5513151843566 567408.625629076
-0.00299999999999988 -0.045200393535726 -0.0324862930723407 -0.801205299284953 93.5419328440513 567031.248125419
-0.00309999999999989 0.0295908426522601 0.0607905096033542 -0.763733012487979 93.532550503746 567361.394647111
-0.00319999999999991 -0.0184455600966868 -0.0772815429617102 -0.834509764828489 93.5231681634406 566919.764995433
-0.00329999999999992 0.0423269354263744 0.0630366304667677 -0.782953623064419 93.5137858231353 567363.122451874
-0.00339999999999993 -0.0751118413078086 -0.0328452149762146 -0.86383918346242 93.50440348283 566874.730156488
-0.00349999999999979 0.0900361189678369 0.028596891775608 -0.80725909727391 93.4950211425247 567366.192538368
-0.00359999999999995 -0.0678406988809755 -0.0542536644255634 -0.891145730878932 93.4856388022193 566779.419347581
-0.00369999999999981 0.0308735478504321 0.0817377348100819 -0.828866086552562 93.476256461914 567285.855136242
-0.00379999999999997 -0.0369329491986674 -0.0746155765484024 -0.916510218091447 93.4668741216087 566735.28902773
-0.00389999999999983 0.0728154481576068 0.0510948076709396 -0.860763831444303 93.4574917813034 567269.936387659
-0.004 -0.105383511882992 -0.0258744962396524 -0.959684826814989 93.4481094409981 566675.90418473
-0.00409999999999986 0.0908682767857301 0.0377584009964077 -0.886000724711899 93.4387271006927 567244.92346888
-0.00419999999999987 -0.0489398434677715 -0.0581815854143725 -0.959027608332352 93.4293447603874 566662.430092825
-0.00429999999999988 0.0273171564680282 0.0691184734643785 -0.913096247274243 93.4199624200821 567127.645753232
-0.00439999999999989 -0.0443204767236946 -0.0385059447023631 -0.993948447983445 93.4105800797768 566657.660750387
-0.0044999999999999 0.0758696323284454 0.00614130541436929 -0.965748880909874 93.4011977394715 567035.530340206
-0.00459999999999991 -0.0712900742315222 0.000362975698742183 -1.02196447170538 93.3918153991661 566660.541811254
-0.00469999999999992 0.0385936948136804 0.0296879486858745 -0.983499589922049 93.3824330588608 566978.476264336
-0.00479999999999978 -0.0131921406556667 -0.0451609209074141 -1.02982102212281 93.3730507185555 566662.468226975
-0.00489999999999995 0.0078925830173259 0.0222140643203893 -1.01727391645224 93.3636683782502 566841.418042917
-0.0049999999999998 -0.0238842514678366 -0.00742485715653508 -1.05333889147909 93.3542860379449 566659.29003315
-0.00509999999999997 0.0329131204471298 -0.00528941813173381 -1.04498079197814 93.3449036976395 566813.009388137
-0.00519999999999983 -0.020503566973327 -0.00728086056832271 -1.07628487583901 93.3355213573342 566677.244226621
-0.00529999999999999 0.000986949726894524 0.014610272129222 -1.08414302003156 93.3261390170289 566736.054118351
-0.00539999999999985 0.00634610546678171 -0.0206301573589909 -1.10894581951551 93.3167566767236 566633.968938001
-0.00549999999999986 0.00050268637608273 0.00477453431594052 -1.10482233726314 93.3073743364182 566621.248691445
-0.00559999999999987 -0.0083932958938528 0.00417812861582538 -1.11792722693235 93.2979919961129 566596.655657058
-0.00569999999999988 0.0111529662580453 -0.0110507009868899 -1.14105725888189 93.2886096558076 566597.390054718
-0.0057999999999999 0.00466912976756781 0.0028893961686775 -1.15410638431127 93.2792273155023 566577.275740767
-0.00589999999999991 -0.0145397481029233 0.0105140221246567 -1.17759910472848 93.269844975197 566551.833025035
-0.00599999999999992 0.0113253171349608 -0.00907606426488699 -1.18527942858892 93.2604626348916 566555.669141615
-0.00609999999999978 -0.00542961047161485 0.00894046566832779 -1.19980439548659 93.2510802945863 566536.225701588
-0.00619999999999994 0.00223045661873579 0.00237363294412814 -1.20807232910613 93.241697954281 566501.380339153
-0.0062999999999998 -0.00618865146957686 0.00178848997575218 -1.22331551957534 93.2323156139757 566442.982643376
-0.00639999999999996 0.0222125853577974 -0.00996041961670559 -1.23574713496471 93.2229332736703 566465.738045215
-0.00649999999999982 -0.0173786756202692 0.00136293598957247 -1.25583230479649 93.213550933365 566400.273882391
-0.00659999999999999 0.00294872965191705 0.0225922566216352 -1.25972653988923 93.2041685930597 566479.83023788
-0.00669999999999984 0.00507049250291242 -0.021341883813146 -1.28506814981599 93.1947862527544 566357.598768768
-0.00679999999999986 0.00630192836036447 0.0239570543379633 -1.28732718285793 93.1854039124491 566423.708130079
-0.00689999999999987 -0.0263822468127175 -0.00445531623390152 -1.31226519297179 93.1760215721438 566284.042271849
-0.00699999999999988 0.0296343390556486 -0.000862379073372152 -1.30395468376704 93.1666392318384 566378.542723478
-0.00709999999999989 -0.0101560682501773 -0.0217840070550694 -1.33653380137098 93.1572568915331 566241.826231022
-0.0071999999999999 -0.0129427504828556 0.0463648037682141 -1.33636059989747 93.1478745512278 566364.458410723
-0.00729999999999991 -0.003522019872783 -0.0216362217750243 -1.37335021815533 93.1384922109225 566208.515239831
-0.00739999999999992 0.0237689415251989 0.000831595974223848 -1.3702063968775 93.1291098706171 566311.644510536
-0.00749999999999994 -0.0388880522078936 0.00594732576968155 -1.39433029534098 93.1197275303118 566128.117284177
-0.0075999999999998 0.0251346379165125 0.0138597692019476 -1.38766170048207 93.1103451900065 566276.05599635
-0.00769999999999996 -0.00122557190910113 -0.0317784513087992 -1.42295064760078 93.1009628497012 566088.596925738
-0.00779999999999982 0.00408837191911243 0.035460460809886 -1.41832310047579 93.0915805093959 566257.358949631
-0.00789999999999998 -0.0360668909882917 -0.0114882558744101 -1.46093577423044 93.0821981690905 566035.401377954
-0.00799999999999984 0.0584384650322433 -0.00471503184010881 -1.44630969872636 93.0728158287852 566241.812557792
-0.00809999999999985 -0.0475147189582614 -0.0201148015893343 -1.48861318276512 93.0634334884799 565948.530679481
-0.00819999999999986 0.00378142933627018 0.042144426059371 -1.46272911644865 93.0540511481746 566171.08273217
-0.00829999999999987 -0.0104110957379359 -0.0540190613200058 -1.5156443952367 93.0446688078693 565915.169912301
-0.00839999999999988 0.0323433934389296 0.0201403681166651 -1.49615448812637 93.0352864675639 566160.704965513
-0.0084999999999999 -0.0581377765309503 0.00808677860153926 -1.54668468982186 93.0259041272586 565898.462377089
-0.00859999999999991 0.0552502736432459 0.0060928718748849 -1.52226119463363 93.0165217869533 566133.230232492
-0.00869999999999992 -0.00747040416954388 -0.0393007017788684 -1.56267944228498 93.007139446648 565835.044642963
-0.00879999999999993 -0.0183654654617115 0.0569359331818073 -1.55143856510179 92.9977571063426 566000.479745716
-0.00889999999999979 -0.00381844534395324 -0.0289247658563085 -1.59163922676013 92.9883747660373 565824.889616017
-0.00899999999999995 0.038206344962333 -0.00475039989766875 -1.5909796125673 92.978992425732 565979.615855636
-0.00909999999999981 -0.0362378050802402 0.0184331833273223 -1.62285532437136 92.9696100854267 565839.614235328
-0.00919999999999998 0.00733055136864681 0.0163089971344756 -1.61788585924282 92.9602277451214 565918.77774973
-0.00929999999999983 0.0276532396327146 -0.0429956370757352 -1.63784080097084 92.9508454048161 565793.685886151
-0.00939999999999985 -0.0327578678366721 0.031596698104002 -1.64440708516376 92.9414630645107 565798.489062413
-0.00949999999999986 0.00277696724790061 -0.00301399470080173 -1.65948970420981 92.9320807242054 565785.842118184
-0.00959999999999987 0.0266916021568562 -0.0217344365193455 -1.67842610990811 92.9226983839001 565783.565348088
-0.00969999999999988 -0.0049282937209766 0.0116668893467798 -1.68980279067101 92.9133160435948 565780.059544367
-0.00979999999999989 -0.035561994767134 0.0129777880239869 -1.70753788673938 92.9039337032894 565702.600576774
