# Fix print output for fix defprint
-6.05814417624087e-16 0.133537080035141 0.134418013213059 -0.274467636925394 469.148778958904 71063194.1348656
-0.00100000000000065 -0.0619005004372526 -0.063418627569057 -0.530804002910773 468.679630179945 70919622.4955083
-0.00200000000000069 0.00167531388564626 0.00305718539958234 -0.62753823925226 468.210481400986 70929446.4571736
-0.00300000000000062 -0.0150295918523752 -0.0168012368970487 -0.77533825918631 467.741332622027 70890863.8914761
-0.00400000000000066 -0.00992830436312928 -0.00889076887436207 -0.908006299271478 467.272183843068 70867152.5712712
-0.00500000000000058 -0.0120996351478199 -0.0119602687336471 -1.04710537074482 466.803035064109 70838293.4935876
-0.00600000000000063 -0.0120890887693473 -0.0104233034269384 -1.18430499399216 466.33388628515 70811258.1132533
-0.00700000000000067 -0.0119361247108331 -0.0117309000908547 -1.32200877251609 465.864737506191 70784082.5711229
-0.00800000000000071 -0.0121931743846617 -0.0123935815882412 -1.45972057310664 465.395588727232 70757199.4772224
-0.00900000000000064 -0.013083257872081 -0.0129811151138533 -1.59830498460606 464.926439948274 70730547.6532089
-0.0100000000000006 -0.0120471187561164 -0.0122802436311479 -1.73563937329039 464.457291169315 70704199.5244818
-0.0110000000000006 -0.0135967069645538 -0.0122019051877462 -1.87434406302451 463.988142390356 70677681.4501525
-0.0120000000000006 -0.0123330041685901 -0.014151926045313 -2.01274513098218 463.518993611397 70651581.6220248
-0.0130000000000007 -0.014361775234035 -0.0129766219809969 -2.15114745853525 463.049844832438 70625808.2957582
-0.0140000000000006 -0.0133296930309068 -0.0143492985688928 -2.28934244327635 462.580696053479 70600152.2148231
-0.0150000000000007 -0.0150909614804716 -0.0129214254863195 -2.42786562283316 462.11154727452 70574536.2922219
-0.0160000000000006 -0.0131109721465424 -0.0148354753379051 -2.5662630552404 461.642398495561 70549256.1774549
-0.0170000000000006 -0.0147442504806139 -0.0147189335844086 -2.70512378890545 461.173249716602 70524084.8357178
-0.0180000000000007 -0.0141810954840363 -0.0151493590454979 -2.84303790407742 460.704100937643 70499253.0178895
-0.0190000000000006 -0.0155815671675211 -0.0144771465725528 -2.98103682137909 460.234952158685 70474676.2093201
-0.0200000000000006 -0.015246987047035 -0.0159440036586429 -3.1200733370906 459.765803379726 70450090.267161
-0.0210000000000006 -0.0158898481516931 -0.0150347562546404 -3.25813375579236 459.296654600767 70425962.9227242
-0.0220000000000006 -0.0161409726420365 -0.0163232254157046 -3.3971878683963 458.827505821808 70401681.0173635
-0.0230000000000006 -0.0159627673718197 -0.0161209545567435 -3.5357199632469 458.358357042849 70377817.1414889
-0.0240000000000007 -0.0170704133595374 -0.0159285002389245 -3.67457417258418 457.88920826389 70354188.774383
-0.0250000000000006 -0.0163166239724801 -0.0173516778714 -3.81264814146816 457.420059484931 70330750.8896373
-0.0260000000000005 -0.0178678668523012 -0.0168205611681355 -3.9507550433643 456.950910705972 70307513.1055343
-0.0270000000000006 -0.0169982599633084 -0.0176965516043363 -4.08879898260086 456.481761927013 70284694.0162716
-0.0280000000000006 -0.0179110940674974 -0.0170297607790332 -4.22721500271087 456.012613148054 70261808.1576217
-0.0290000000000007 -0.0175263281236449 -0.0171958458027837 -4.3653967458463 455.543464369095 70239329.3421409
-0.0300000000000006 -0.0178970931462352 -0.0182735415514881 -4.50356427849771 455.074315590137 70216871.2597772
-0.0310000000000006 -0.0185300057418289 -0.018375033478697 -4.64148332107634 454.605166811178 70194631.9006699
-0.0320000000000006 -0.019139417590655 -0.0190961025184419 -4.77976987656979 454.136018032219 70172612.6516919
-0.0330000000000006 -0.0200176423419661 -0.0189832851176941 -4.91670548894804 453.66686925326 70151056.7450767
-0.0340000000000006 -0.0188733721128851 -0.0201286740959673 -5.05397937238294 453.197720474301 70129675.8872092
-0.0350000000000007 -0.0202411296040728 -0.0194177846022879 -5.19182110529231 452.728571695342 70108319.583015
